company,mse,rmse,mape
TNET,1444.1438498952014,38.00189271464254,30.821980198607797
TOL,49173.616252962296,221.7512485939195,47.60545058767732
TPC,9162.086950554438,95.71879100027559,1130.5981356403572
TPH,4076.128429142363,63.844564601400194,43.06605363411049
TPR,3.3318167485828516e+16,182532647.72590277,41.17765986519198
TPX,676.0181932756511,26.0003498683316,11.583015106885226
TRGP,6735.455327579003,82.06981983396213,6.976996873040322
TRIP,2656.7584190935613,51.54375247392802,59.17435919029782
TRMB,3629.994471808901,60.2494354480513,38.5412799152401
TRS,53.217953115117446,7.2950636128218544,22.217806227517244
TSCO,20595.495108356976,143.5113065523305,21.36868241148079
TSLA,514529.0513485332,717.3068041978503,20.49435742890563
TSQ,17.28008660557818,4.156932355184311,17.789549191401598
TTMI,434.2810952385951,20.839412065569295,18.798535477955134
TTWO,986512.4821276312,993.2333472692261,58.94851900909869
TWI,241.91717127215568,15.553686742125022,22.354596818405614
TWLO,2304540422333333.5,48005629.06923868,118.4581365517551
TXN,11980.337213724662,109.45472677652921,5.006376188390793
TXT,4896.741045734127,69.97671788340838,18.95980340874707
T,18644447.004080463,4317.9216069864515,36.31314130971901
UAL,728879.0081105763,853.7441116110707,82.49271067417016
UAN,11133.133305049267,105.51366406797399,244.162862125779
UBER,4.7479910650816154e+17,689056678.7341673,84.63079731591927
UDR,152.82194636300707,12.362117389954161,3.8672894809978686
UHS,15837.670764149012,125.84780794336075,19.15372280630284
